index,station,date,tavg,preciptotal,sealevel,resultspeed,resultdir,rel_hum,latitude,longitude
1071,2,2009-10-15,43.0,0.33,30.0,9.4,7,82.80974575287097,41.786,-87.752
1072,1,2009-10-16,42.0,0.04,30.13,8.2,35,79.63506829300941,41.995,-87.933
1073,2,2009-10-16,43.0,0.08,30.13,7.1,35,76.70987595251286,41.786,-87.752
1074,1,2009-10-17,44.0,0.001,30.3,8.0,34,65.8129893707558,41.995,-87.933
1075,2,2009-10-17,46.0,0.01,30.3,6.9,35,63.52992321223899,41.786,-87.752
1076,1,2009-10-18,42.0,0.0,30.25,6.1,21,70.91746974038048,41.995,-87.933
1077,2,2009-10-18,43.0,0.0,30.26,5.8,21,68.31249628159377,41.786,-87.752
1078,1,2009-10-19,55.0,0.0,30.0,11.4,21,59.88505103102659,41.995,-87.933
1079,2,2009-10-19,55.0,0.0,30.01,10.7,21,57.668028865371625,41.786,-87.752
1080,1,2009-10-20,55.0,0.03,30.03,4.0,19,77.65947186481651,41.995,-87.933
1081,2,2009-10-20,58.0,0.05,30.03,6.4,19,67.31467889225296,41.786,-87.752
1082,1,2009-10-21,62.0,0.001,29.99,11.4,21,70.21819046598387,41.995,-87.933
1083,2,2009-10-21,63.0,0.01,29.99,11.1,21,63.09350067426975,41.786,-87.752
1084,1,2009-10-22,53.0,1.03,29.94,8.4,5,83.41832692823209,41.995,-87.933
1085,2,2009-10-22,54.0,0.84,29.93,8.7,6,83.47746516199226,41.786,-87.752
1086,1,2009-10-23,52.0,0.89,29.48,6.2,18,89.69280605104395,41.995,-87.933
1087,2,2009-10-23,53.0,1.29,29.48,6.6,19,89.73095133470157,41.786,-87.752
1088,1,2009-10-24,44.0,0.04,29.73,8.3,26,76.79116936631051,41.995,-87.933
1089,2,2009-10-24,44.0,0.05,29.74,9.6,26,76.79116936631051,41.786,-87.752
1090,1,2009-10-25,53.0,0.27,29.96,5.5,19,74.69120485774715,41.995,-87.933
1091,2,2009-10-25,54.0,0.24,29.97,6.3,19,66.89486521467077,41.786,-87.752
1092,1,2009-10-26,52.0,0.11,30.02,4.9,21,86.4741042194438,41.995,-87.933
1093,2,2009-10-26,53.0,0.13,30.02,5.2,21,80.41318898777192,41.786,-87.752
1094,1,2009-10-27,48.0,0.06,29.94,4.4,5,89.53812382500406,41.995,-87.933
1095,2,2009-10-27,50.0,0.16,29.94,5.5,5,86.37494851225385,41.786,-87.752
1096,1,2009-10-28,54.0,0.0,29.99,3.1,14,83.47746516199226,41.995,-87.933
1097,2,2009-10-28,54.0,0.0,29.99,1.8,13,83.47746516199226,41.786,-87.752
1098,1,2009-10-29,54.0,0.6,29.98,12.5,14,86.57221128311525,41.995,-87.933
1099,2,2009-10-29,54.0,1.05,29.99,11.1,14,86.57221128311525,41.786,-87.752
1100,1,2009-10-30,57.0,0.81,29.55,15.6,20,86.71743681085131,41.995,-87.933
1101,2,2009-10-30,58.0,1.15,29.56,15.7,21,86.76533630356326,41.786,-87.752
1102,1,2009-10-31,41.0,0.001,29.86,11.1,26,68.10229698766035,41.995,-87.933
1103,2,2009-10-31,42.0,0.01,29.87,13.4,26,65.59092544617367,41.786,-87.752
1104,1,2010-05-01,64.0,0.11,29.6,9.1,21,67.93098064936414,41.995,-87.933
1105,2,2010-05-01,66.0,0.01,29.59,7.4,22,65.74362216511028,41.786,-87.752
1106,1,2010-05-02,61.0,0.93,29.61,4.4,25,72.70081037190384,41.995,-87.933
1107,2,2010-05-02,61.0,0.31,29.6,2.8,26,72.70081037190384,41.786,-87.752
1108,1,2010-05-03,61.0,0.0,29.77,8.8,25,56.29026765164562,41.995,-87.933
1109,2,2010-05-03,62.0,0.0,29.77,8.9,25,54.36804232476611,41.786,-87.752
1110,1,2010-05-04,65.0,0.0,29.77,13.9,21,47.238443557410356,41.995,-87.933
1111,2,2010-05-04,67.0,0.0,29.78,12.1,21,42.50521453129737,41.786,-87.752
1112,1,2010-05-05,64.0,0.001,29.77,10.2,27,37.54259145953038,41.995,-87.933
1113,2,2010-05-05,65.0,0.001,29.77,9.7,27,36.27495319817998,41.786,-87.752
1114,1,2010-05-06,55.0,0.01,29.99,5.7,3,55.52468230235956,41.995,-87.933
1115,2,2010-05-06,54.0,0.05,29.99,5.9,6,57.54258438539787,41.786,-87.752
1116,1,2010-05-07,52.0,0.72,29.73,2.6,34,80.34422582523752,41.995,-87.933
1117,2,2010-05-07,53.0,0.74,29.73,3.7,31,77.50506301490404,41.786,-87.752
1118,1,2010-05-08,46.0,0.02,30.05,14.5,30,66.03313269181656,41.995,-87.933
1119,2,2010-05-08,46.0,0.08,30.06,13.6,29,66.03313269181656,41.786,-87.752
1120,1,2010-05-09,48.0,0.0,30.31,2.5,35,48.539881594190746,41.995,-87.933
1121,2,2010-05-09,47.0,0.0,30.32,1.8,6,50.35387556259721,41.786,-87.752
1122,1,2010-05-10,50.0,0.001,30.24,13.5,11,48.82080706206103,41.995,-87.933
1123,2,2010-05-10,51.0,0.001,30.25,12.5,12,43.51816491943704,41.786,-87.752
1124,1,2010-05-11,48.0,0.97,29.9,5.6,9,92.9113132196772,41.995,-87.933
1125,2,2010-05-11,52.0,0.72,29.89,3.0,12,80.34422582523752,41.786,-87.752
1126,1,2010-05-12,48.0,0.12,30.1,8.9,6,89.53812382500406,41.995,-87.933
1127,2,2010-05-12,50.0,0.14,30.09,8.3,6,83.23906494554448,41.786,-87.752
1128,1,2010-05-13,61.0,1.49,29.93,4.8,25,75.36398396418029,41.995,-87.933
1129,2,2010-05-13,64.0,0.97,29.93,5.9,25,70.4095624730276,41.786,-87.752
1130,1,2010-05-14,57.0,0.0,30.17,10.9,26,62.40961663828184,41.995,-87.933
1131,2,2010-05-14,58.0,0.0,30.17,11.9,26,58.041554773324464,41.786,-87.752
1132,1,2010-05-15,52.0,0.0,30.26,4.1,4,69.23537754969757,41.995,-87.933
1133,2,2010-05-15,55.0,0.0,30.25,4.0,5,59.88505103102659,41.786,-87.752
1134,1,2010-05-16,54.0,0.0,30.18,9.7,5,66.89486521467077,41.995,-87.933
1135,2,2010-05-16,56.0,0.0,30.17,11.1,5,62.29401882623187,41.786,-87.752
1136,1,2010-05-17,54.0,0.01,30.04,9.6,3,64.43765193490667,41.995,-87.933
1137,2,2010-05-17,56.0,0.11,30.03,7.9,3,62.29401882623187,41.786,-87.752
1138,1,2010-05-18,56.0,0.0,29.99,9.1,3,55.653432461823556,41.995,-87.933
1139,2,2010-05-18,56.0,0.0,29.98,9.6,2,57.79300434923263,41.786,-87.752
1140,1,2010-05-19,59.0,0.0,30.02,5.7,4,48.20263365412719,41.995,-87.933
1141,2,2010-05-19,60.0,0.0,30.02,6.4,4,46.54410305711829,41.786,-87.752
1142,1,2010-05-20,61.0,0.05,30.02,6.8,13,65.20739684440895,41.995,-87.933
1143,2,2010-05-20,62.0,0.09,30.02,6.3,12,62.98066538720754,41.786,-87.752
1144,1,2010-05-21,65.0,0.21,29.88,4.6,10,78.40937723499778,41.995,-87.933
1145,2,2010-05-21,64.0,0.4,29.87,5.0,12,81.14941458497641,41.786,-87.752
1146,1,2010-05-22,66.0,0.0,29.94,3.4,12,78.48239067978108,41.995,-87.933
1147,2,2010-05-22,65.0,0.01,29.94,2.7,9,81.21436532419041,41.786,-87.752
1148,1,2010-05-23,76.0,0.0,29.97,9.8,18,71.52293464628968,41.995,-87.933
1149,2,2010-05-23,77.0,0.0,29.96,9.7,18,66.88482071159525,41.786,-87.752
1150,1,2010-05-24,81.0,0.0,30.03,6.6,14,62.87692212642386,41.995,-87.933
1151,2,2010-05-24,82.0,0.0,30.01,6.3,13,58.84264440509296,41.786,-87.752
1152,1,2010-05-25,79.0,0.0,30.04,5.1,13,56.49999162207286,41.995,-87.933
1153,2,2010-05-25,79.0,0.0,30.02,6.4,12,54.57060454691204,41.786,-87.752
1154,1,2010-05-26,77.0,0.001,30.0,3.1,3,62.43609208337523,41.995,-87.933
1155,2,2010-05-26,78.0,0.001,29.98,3.2,2,58.371350334198105,41.786,-87.752
1156,1,2010-05-27,69.0,0.0,30.03,10.4,3,51.402892673818414,41.995,-87.933
1157,2,2010-05-27,70.0,0.0,30.0,12.7,2,49.69935388930121,41.786,-87.752
1158,1,2010-05-28,68.0,0.0,30.01,7.8,3,53.17161520791982,41.995,-87.933
1159,2,2010-05-28,68.0,0.0,29.99,10.0,2,51.27085920920308,41.786,-87.752
1160,1,2010-05-29,73.0,0.0,29.95,5.0,5,57.77252200165664,41.995,-87.933
1161,2,2010-05-29,73.0,0.0,29.93,4.5,7,57.77252200165664,41.786,-87.752
1162,1,2010-05-30,76.0,0.0,29.88,4.6,18,56.13290899474556,41.995,-87.933
1163,2,2010-05-30,78.0,0.001,29.86,4.5,17,52.572221324603106,41.786,-87.752
1164,1,2010-05-31,74.0,0.26,29.86,0.6,24,71.34143723506911,41.995,-87.933
1165,2,2010-05-31,75.0,1.57,29.85,1.6,19,71.43238532288085,41.786,-87.752
1166,1,2010-06-01,74.0,0.0,29.84,5.1,19,66.57873025485266,41.995,-87.933
1167,2,2010-06-01,75.0,0.0,29.83,4.4,17,66.68118326855804,41.786,-87.752
1168,1,2010-06-02,67.0,1.02,29.71,3.6,34,81.34330603586059,41.995,-87.933
1169,2,2010-06-02,68.0,1.3,29.69,2.8,32,78.6273669711739,41.786,-87.752
1170,1,2010-06-03,64.0,0.0,29.81,6.7,4,52.64994935893195,41.995,-87.933
1171,2,2010-06-03,65.0,0.0,29.79,6.1,4,50.8722060633609,41.786,-87.752
1172,1,2010-06-04,70.0,0.0,29.73,7.8,22,70.9736155751608,41.995,-87.933
1173,2,2010-06-04,72.0,0.001,29.71,6.8,21,64.08883453552477,41.786,-87.752
1174,1,2010-06-05,70.0,0.15,29.66,5.0,23,84.38358517289488,41.995,-87.933
1175,2,2010-06-05,70.0,0.51,29.65,3.8,24,78.7709563713734,41.786,-87.752
1176,1,2010-06-06,66.0,0.001,29.84,9.2,32,68.13290539218104,41.995,-87.933
1177,2,2010-06-06,67.0,0.001,29.83,8.3,33,63.5403246495749,41.786,-87.752
1178,1,2010-06-07,62.0,0.0,30.05,6.4,8,62.98066538720754,41.995,-87.933
1179,2,2010-06-07,63.0,0.0,30.04,6.5,7,58.65483635252009,41.786,-87.752
1180,1,2010-06-08,63.0,0.45,29.97,8.8,13,81.08414090973402,41.995,-87.933
1181,2,2010-06-08,63.0,0.33,29.96,7.8,13,81.08414090973402,41.786,-87.752
1182,1,2010-06-09,74.0,0.0,29.84,10.2,28,53.94111671426136,41.995,-87.933
1183,2,2010-06-09,75.0,0.0,29.82,10.0,27,50.363127619744006,41.786,-87.752
1184,1,2010-06-10,68.0,0.0,29.96,4.8,7,61.41880219974262,41.995,-87.933
1185,2,2010-06-10,68.0,0.0,29.94,5.3,8,61.41880219974262,41.786,-87.752
1186,1,2010-06-11,77.0,0.02,29.89,8.8,19,71.61308726991157,41.995,-87.933
1187,2,2010-06-11,76.0,0.41,29.88,8.6,19,74.00303378143039,41.786,-87.752
1188,1,2010-06-12,70.0,0.34,29.96,3.9,4,78.7709563713734,41.995,-87.933
1189,2,2010-06-12,70.0,0.12,29.94,2.2,2,78.7709563713734,41.786,-87.752
1190,1,2010-06-13,67.0,0.25,29.98,3.5,9,84.21926324065065,41.995,-87.933
1191,2,2010-06-13,67.0,0.25,29.97,3.6,7,81.34330603586059,41.786,-87.752
1192,1,2010-06-14,65.0,0.001,29.94,6.2,4,87.09368152584933,41.995,-87.933
1193,2,2010-06-14,67.0,0.01,29.92,5.5,5,81.34330603586059,41.786,-87.752
1194,1,2010-06-15,70.0,0.59,29.89,2.2,19,87.32098059497515,41.995,-87.933
1195,2,2010-06-15,70.0,0.88,29.88,3.2,20,84.38358517289488,41.786,-87.752
1196,1,2010-06-16,73.0,0.0,29.98,5.9,28,66.4758517604818,41.995,-87.933
1197,2,2010-06-16,76.0,0.0,29.97,6.1,27,58.13312257610199,41.786,-87.752
1198,1,2010-06-17,74.0,0.0,30.01,5.8,14,66.57873025485266,41.995,-87.933
1199,2,2010-06-17,76.0,0.0,30.0,4.4,14,60.19651424465021,41.786,-87.752
1200,1,2010-06-18,79.0,0.87,29.92,6.8,21,64.8384683331424,41.995,-87.933
1201,2,2010-06-18,79.0,0.66,29.91,6.2,22,64.8384683331424,41.786,-87.752
1202,1,2010-06-19,76.0,0.0,29.94,9.8,28,60.19651424465021,41.995,-87.933
1203,2,2010-06-19,76.0,0.0,29.92,10.1,27,58.13312257610199,41.786,-87.752
1204,1,2010-06-20,73.0,0.001,30.04,3.8,8,66.4758517604818,41.995,-87.933
1205,2,2010-06-20,74.0,0.001,30.02,4.4,8,62.10094339066847,41.786,-87.752
1206,1,2010-06-21,76.0,0.22,29.97,5.6,16,71.52293464628968,41.995,-87.933
1207,2,2010-06-21,77.0,0.4,29.96,4.4,17,69.21308355753092,41.786,-87.752
1208,1,2010-06-22,77.0,0.0,29.98,5.9,23,74.08673974933997,41.995,-87.933
1209,2,2010-06-22,78.0,0.0,29.97,6.7,22,71.70284524776812,41.786,-87.752
1210,1,2010-06-23,78.0,0.87,29.89,10.2,22,76.71238755576819,41.995,-87.933
1211,2,2010-06-23,77.0,1.23,29.89,9.3,22,76.63599095401987,41.786,-87.752
1212,1,2010-06-24,75.0,0.0,30.03,5.4,32,60.080579002838995,41.995,-87.933
1213,2,2010-06-24,73.0,0.0,30.01,2.3,36,61.98835570534628,41.786,-87.752
1214,1,2010-06-25,73.0,0.0,30.0,6.4,20,68.82615830851945,41.995,-87.933
1215,2,2010-06-25,75.0,0.0,29.99,6.5,20,62.213094179427394,41.786,-87.752
1216,1,2010-06-26,78.0,0.85,29.83,1.0,11,66.98600905151449,41.995,-87.933
1217,2,2010-06-26,78.0,0.7,29.81,2.3,16,64.73266289128287,41.786,-87.752
1218,1,2010-06-27,79.0,0.54,29.62,7.4,24,74.25302360481452,41.995,-87.933
1219,2,2010-06-27,80.0,0.88,29.6,8.5,24,69.49897733013532,41.786,-87.752
1220,1,2010-06-28,73.0,0.0,29.76,9.4,31,61.98835570534628,41.995,-87.933
1221,2,2010-06-28,74.0,0.0,29.74,9.1,31,59.964207139790986,41.786,-87.752
1222,1,2010-06-29,67.0,0.0,30.09,6.2,4,61.30355611680007,41.995,-87.933
1223,2,2010-06-29,68.0,0.0,30.07,6.7,6,57.16273296213408,41.786,-87.752
1224,1,2010-06-30,66.0,0.0,30.25,3.7,4,56.91570748595227,41.995,-87.933
1225,2,2010-06-30,67.0,0.0,30.23,3.9,5,55.008264105607346,41.786,-87.752
1226,1,2010-07-01,66.0,0.0,30.33,5.0,9,52.9116544937229,41.995,-87.933
1227,2,2010-07-01,68.0,0.0,30.31,6.2,10,47.65021521449095,41.786,-87.752
1228,1,2010-07-02,71.0,0.0,30.2,7.9,19,53.558304182300006,41.995,-87.933
1229,2,2010-07-02,73.0,0.0,30.19,7.5,18,44.95417494678299,41.786,-87.752
1230,1,2010-07-03,74.0,0.0,30.04,8.5,20,53.94111671426136,41.995,-87.933
1231,2,2010-07-03,76.0,0.0,30.02,8.1,20,47.02176791525545,41.786,-87.752
1232,1,2010-07-04,80.0,0.0,29.91,10.2,22,62.76735598029462,41.995,-87.933
1233,2,2010-07-04,82.0,0.03,29.9,10.2,22,56.863233350373726,41.786,-87.752
1234,1,2010-07-05,85.0,0.0,29.9,15.0,20,49.915774362388206,41.995,-87.933
1235,2,2010-07-05,85.0,0.0,29.88,13.0,20,48.22401267048032,41.786,-87.752
1236,1,2010-07-06,82.0,0.37,29.96,8.4,22,65.15335154213986,41.995,-87.933
1237,2,2010-07-06,83.0,0.04,29.95,9.0,23,60.99597125171394,41.786,-87.752
1238,1,2010-07-07,82.0,0.2,30.03,3.5,23,67.38660514822371,41.995,-87.933
1239,2,2010-07-07,83.0,0.05,30.01,4.8,24,63.09478210126868,41.786,-87.752
1240,1,2010-07-08,81.0,0.16,29.99,2.7,32,69.59346687246564,41.995,-87.933
1241,2,2010-07-08,81.0,0.15,29.97,0.5,34,67.28707585438498,41.786,-87.752
1242,1,2010-07-09,79.0,0.001,29.98,6.3,36,50.88678002800295,41.995,-87.933
1243,2,2010-07-09,80.0,0.001,29.96,4.9,2,49.26132153982375,41.786,-87.752
1244,1,2010-07-10,79.0,0.0,29.95,6.3,28,54.57060454691204,41.995,-87.933
1245,2,2010-07-10,79.0,0.01,29.93,4.1,27,50.88678002800295,41.786,-87.752
1246,1,2010-07-11,76.0,0.79,29.81,5.6,23,64.51977435649272,41.995,-87.933
1247,2,2010-07-11,76.0,0.77,29.79,6.4,21,62.32480982645048,41.786,-87.752
1248,1,2010-07-12,75.0,0.001,29.76,1.7,35,71.43238532288085,41.995,-87.933
1249,2,2010-07-12,75.0,0.01,29.74,1.1,4,69.02044674287049,41.786,-87.752
1250,1,2010-07-13,77.0,0.17,29.87,5.4,10,66.88482071159525,41.995,-87.933
1251,2,2010-07-13,78.0,0.02,29.85,6.2,9,62.54694269856409,41.786,-87.752
1252,1,2010-07-14,80.0,0.0,29.96,9.2,17,74.33560557551391,41.995,-87.933
1253,2,2010-07-14,82.0,0.0,29.94,8.6,18,65.15335154213986,41.786,-87.752
1254,1,2010-07-15,81.0,0.01,29.91,7.0,27,67.28707585438498,41.995,-87.933
1255,2,2010-07-15,83.0,0.0,29.89,7.9,25,63.09478210126868,41.786,-87.752
1256,1,2010-07-16,79.0,0.0,29.95,7.4,25,56.49999162207286,41.995,-87.933
1257,2,2010-07-16,79.0,0.0,29.93,6.6,25,52.700055526214456,41.786,-87.752
1258,1,2010-07-17,82.0,0.0,29.89,5.6,28,53.081073341456964,41.995,-87.933
1259,2,2010-07-17,82.0,0.0,29.87,1.4,26,54.943227099959934,41.786,-87.752
1260,1,2010-07-18,82.0,0.01,29.82,7.0,25,65.15335154213986,41.995,-87.933
1261,2,2010-07-18,83.0,0.29,29.8,7.1,24,63.09478210126868,41.786,-87.752
1262,1,2010-07-19,77.0,0.01,29.89,2.3,24,69.21308355753092,41.995,-87.933
1263,2,2010-07-19,78.0,0.001,29.87,3.4,23,66.98600905151449,41.786,-87.752
1264,1,2010-07-20,77.0,0.001,29.92,5.4,23,74.08673974933997,41.995,-87.933
1265,2,2010-07-20,77.0,0.0,29.9,7.0,23,69.21308355753092,41.786,-87.752
1266,1,2010-07-21,82.0,0.0,30.0,4.7,31,56.863233350373726,41.995,-87.933
1267,2,2010-07-21,82.0,0.0,29.98,1.8,30,58.84264440509296,41.786,-87.752
1268,1,2010-07-22,80.0,0.01,29.89,10.8,20,74.33560557551391,41.995,-87.933
1269,2,2010-07-22,81.0,0.02,29.88,8.2,20,69.59346687246564,41.786,-87.752
1270,1,2010-07-23,82.0,2.79,29.85,11.2,24,69.68755553269492,41.995,-87.933
1271,2,2010-07-23,83.0,3.15,29.83,9.6,24,67.48572448589397,41.786,-87.752
1272,1,2010-07-24,78.0,3.64,29.86,2.6,28,79.33177158990812,41.995,-87.933
1273,2,2010-07-24,78.0,4.73,29.84,2.9,23,76.71238755576819,41.786,-87.752
1274,1,2010-07-25,74.0,0.0,30.06,8.7,2,59.964207139790986,41.995,-87.933
1275,2,2010-07-25,75.0,0.52,30.03,9.2,2,60.080579002838995,41.786,-87.752
1276,1,2010-07-26,73.0,0.0,30.09,4.5,12,68.82615830851945,41.995,-87.933
1277,2,2010-07-26,74.0,0.0,30.07,4.8,12,66.57873025485266,41.786,-87.752
1278,1,2010-07-27,78.0,0.0,30.01,5.6,21,69.30878766702821,41.995,-87.933
1279,2,2010-07-27,80.0,0.0,29.99,6.0,21,62.76735598029462,41.786,-87.752
1280,1,2010-07-28,81.0,0.0,29.94,6.8,28,71.96977168860319,41.995,-87.933
1281,2,2010-07-28,84.0,0.0,29.92,5.2,25,65.36118112762952,41.786,-87.752
1282,1,2010-07-29,75.0,0.0,30.07,6.0,5,56.00968847577483,41.995,-87.933
1283,2,2010-07-29,75.0,0.0,30.05,6.1,6,58.01335837590782,41.786,-87.752
1284,1,2010-07-30,75.0,0.001,29.98,5.5,17,60.080579002838995,41.995,-87.933
1285,2,2010-07-30,75.0,0.001,29.97,5.1,16,58.01335837590782,41.786,-87.752
1286,1,2010-07-31,73.0,0.68,29.86,3.6,13,73.74963497055111,41.995,-87.933
1287,2,2010-07-31,72.0,0.6,29.84,3.1,14,73.66440145458559,41.786,-87.752
1288,1,2010-08-01,76.0,0.0,29.94,2.4,13,69.11697058848515,41.995,-87.933
1289,2,2010-08-01,75.0,0.0,29.93,2.2,11,69.02044674287049,41.786,-87.752
1290,1,2010-08-02,76.0,0.001,29.96,6.3,21,74.00303378143039,41.995,-87.933
1291,2,2010-08-02,77.0,0.08,29.94,5.4,21,69.21308355753092,41.786,-87.752
1292,1,2010-08-03,76.0,0.28,29.91,2.6,21,84.70486889935258,41.995,-87.933
1293,2,2010-08-03,76.0,1.6,29.89,2.3,20,81.9080754235202,41.786,-87.752
1294,1,2010-08-04,77.0,0.48,29.85,4.1,27,84.75748238023402,41.995,-87.933
1295,2,2010-08-04,76.0,0.57,29.83,3.6,26,84.70486889935258,41.786,-87.752
1296,1,2010-08-05,76.0,0.0,29.84,10.6,29,62.32480982645048,41.995,-87.933
1297,2,2010-08-05,76.0,0.0,29.82,9.5,29,62.32480982645048,41.786,-87.752
1298,1,2010-08-06,73.0,0.0,29.93,6.3,29,61.98835570534628,41.995,-87.933
1299,2,2010-08-06,73.0,0.0,29.91,5.9,29,59.84739703715926,41.786,-87.752
1300,1,2010-08-07,73.0,0.0,29.92,7.6,23,73.74963497055111,41.995,-87.933
1301,2,2010-08-07,75.0,0.0,29.91,7.1,23,66.68118326855804,41.786,-87.752
1302,1,2010-08-08,78.0,0.08,29.86,9.3,22,69.30878766702821,41.995,-87.933
1303,2,2010-08-08,79.0,0.05,29.85,8.6,21,64.8384683331424,41.786,-87.752
1304,1,2010-08-09,80.0,0.15,29.9,4.1,24,74.33560557551391,41.995,-87.933
1305,2,2010-08-09,82.0,0.001,29.88,4.4,24,65.15335154213986,41.786,-87.752
1306,1,2010-08-10,82.0,0.0,29.93,4.4,7,69.68755553269492,41.995,-87.933
1307,2,2010-08-10,83.0,0.0,29.91,5.5,8,67.48572448589397,41.786,-87.752
1308,1,2010-08-11,83.0,0.0,29.84,4.2,28,65.25747436985593,41.995,-87.933
1309,2,2010-08-11,84.0,0.0,29.82,5.2,27,61.10847164412285,41.786,-87.752
1310,1,2010-08-12,83.0,0.0,29.83,3.3,10,65.25747436985593,41.995,-87.933
1311,2,2010-08-12,82.0,0.0,29.81,3.3,8,65.15335154213986,41.786,-87.752
1312,1,2010-08-13,83.0,0.25,29.78,7.2,18,65.25747436985593,41.995,-87.933
1313,2,2010-08-13,83.0,0.66,29.76,7.4,17,65.25747436985593,41.786,-87.752
1314,1,2010-08-14,80.0,0.001,29.82,3.6,25,69.49897733013532,41.995,-87.933
1315,2,2010-08-14,80.0,0.001,29.8,2.8,22,67.18713468965628,41.786,-87.752
1316,1,2010-08-15,75.0,0.0,29.9,8.1,29,64.4126875468119,41.995,-87.933
1317,2,2010-08-15,76.0,0.0,29.88,8.5,29,62.32480982645048,41.786,-87.752
1318,1,2010-08-16,72.0,0.0,30.01,8.6,28,53.68633761294547,41.995,-87.933
1319,2,2010-08-16,72.0,0.0,30.0,9.3,27,53.68633761294547,41.786,-87.752
1320,1,2010-08-17,72.0,0.03,30.07,4.5,30,59.73014707574833,41.995,-87.933
1321,2,2010-08-17,72.0,0.03,30.05,3.8,28,59.73014707574833,41.786,-87.752
1322,1,2010-08-18,74.0,0.05,30.02,1.5,20,64.30516988879859,41.995,-87.933
1323,2,2010-08-18,74.0,0.04,30.0,1.2,18,62.10094339066847,41.786,-87.752
1324,1,2010-08-19,77.0,0.0,29.91,4.6,21,66.88482071159525,41.995,-87.933
1325,2,2010-08-19,78.0,0.0,29.89,4.6,21,60.42708133299304,41.786,-87.752
1326,1,2010-08-20,82.0,0.03,29.81,10.5,19,62.98606358983314,41.995,-87.933
1327,2,2010-08-20,84.0,0.001,29.8,10.0,19,55.189548687578224,41.786,-87.752
1328,1,2010-08-21,79.0,0.45,29.83,2.6,33,71.79221062331276,41.995,-87.933
1329,2,2010-08-21,79.0,0.59,29.81,2.6,35,69.40408492493273,41.786,-87.752
1330,1,2010-08-22,75.0,0.0,30.05,7.9,3,69.02044674287049,41.995,-87.933
1331,2,2010-08-22,74.0,0.0,30.02,9.4,2,71.34143723506911,41.786,-87.752
1332,1,2010-08-23,73.0,0.0,30.06,6.0,4,71.25008830761521,41.995,-87.933
1333,2,2010-08-23,73.0,0.0,30.04,6.9,7,71.25008830761521,41.786,-87.752
1334,1,2010-08-24,74.0,0.001,30.02,1.2,4,66.57873025485266,41.995,-87.933
1335,2,2010-08-24,75.0,0.001,30.0,2.4,8,62.213094179427394,41.786,-87.752
1336,1,2010-08-25,70.0,0.0,30.08,9.8,32,51.53450212781184,41.995,-87.933
1337,2,2010-08-25,71.0,0.0,30.06,9.4,33,48.05837586151106,41.786,-87.752
1338,1,2010-08-26,69.0,0.0,30.16,0.8,6,55.26124824128083,41.995,-87.933
1339,2,2010-08-26,70.0,0.0,30.15,1.9,14,53.42984003129492,41.786,-87.752
1340,1,2010-08-27,73.0,0.0,30.11,8.6,21,55.761950161906,41.995,-87.933
1341,2,2010-08-27,72.0,0.0,30.1,5.8,21,51.79645254744061,41.786,-87.752
1342,1,2010-08-28,77.0,0.0,30.08,10.5,19,45.50318814288521,41.995,-87.933
1343,2,2010-08-28,76.0,0.0,30.06,7.6,18,40.70778426865105,41.786,-87.752
1344,1,2010-08-29,83.0,0.0,30.1,10.6,19,56.98346653127278,41.995,-87.933
1345,2,2010-08-29,83.0,0.0,30.08,7.6,19,51.403936664939394,41.786,-87.752
1346,1,2010-08-30,81.0,0.0,30.13,14.1,19,62.87692212642386,41.995,-87.933
1347,2,2010-08-30,81.0,0.0,30.12,10.2,19,58.72546239309743,41.786,-87.752
1348,1,2010-08-31,84.0,0.0,30.01,14.7,20,59.07573424468877,41.995,-87.933
1349,2,2010-08-31,84.0,0.0,30.0,12.0,20,57.10327821567678,41.786,-87.752
1350,1,2010-09-01,76.0,0.17,29.91,6.2,23,76.55923956695544,41.995,-87.933
1351,2,2010-09-01,76.0,0.14,29.9,5.8,22,71.52293464628968,41.786,-87.752
1352,1,2010-09-02,74.0,1.55,29.81,5.6,21,81.78471741572365,41.995,-87.933
1353,2,2010-09-02,75.0,0.92,29.8,7.0,21,76.48213136554894,41.786,-87.752
1354,1,2010-09-03,63.0,0.001,29.82,15.3,28,67.82936566035164,41.995,-87.933
1355,2,2010-09-03,65.0,0.0,29.81,15.7,28,61.071714388790156,41.786,-87.752
1356,1,2010-09-04,60.0,0.001,29.96,11.3,29,56.16381796331633,41.995,-87.933
1357,2,2010-09-04,60.0,0.001,29.95,11.3,30,54.10882277532495,41.786,-87.752
1358,1,2010-09-05,63.0,0.001,29.95,7.9,20,63.09350067426975,41.995,-87.933
1359,2,2010-09-05,65.0,0.001,29.95,7.2,20,54.753510956281424,41.786,-87.752
1360,1,2010-09-06,74.0,0.001,29.83,14.2,20,46.75037962018607,41.995,-87.933
1361,2,2010-09-06,76.0,0.0,29.83,13.8,20,40.70778426865105,41.786,-87.752
1362,1,2010-09-07,68.0,0.0,29.9,17.4,25,51.27085920920308,41.995,-87.933
1363,2,2010-09-07,70.0,0.001,29.89,16.2,25,44.53851739477745,41.786,-87.752
1364,1,2010-09-08,61.0,0.0,30.09,3.9,32,62.86737452938033,41.995,-87.933
1365,2,2010-09-08,62.0,0.0,30.08,3.7,34,58.533098651750215,41.786,-87.752
1366,1,2010-09-09,59.0,0.0,30.09,5.7,3,69.9279275436884,41.995,-87.933
